id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,latitude,longitude,berat,rusak_parah,rusak_sedang
590,32,JAWA BARAT,3278,KOTA TASIKMALAYA,-7.2900994,108.1939387,0,0,1
591,32,JAWA BARAT,3278,KOTA TASIKMALAYA,-7.3274,108.2207,1,0,0
592,32,JAWA BARAT,3278,KOTA TASIKMALAYA,-7.3274,108.2207,0,1,0
593,32,JAWA BARAT,3278,KOTA TASIKMALAYA,-7.3767557,108.2108408,0,1,0
594,32,JAWA BARAT,3279,KOTA BANJAR,-7.3696173,108.5404395,1,0,0
595,32,JAWA BARAT,3279,KOTA BANJAR,-7.36996,108.53209,1,0,0
596,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.3814481,106.9658222,0,1,0
597,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.58694,106.76694,0,1,0
598,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.4826977,106.8699889,0,1,0
599,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.4711182,106.8619897,1,0,0
600,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.58694,106.76694,0,0,1
601,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.58694,106.76694,1,0,0
602,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.58694,106.76694,1,0,0
603,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.58694,106.76694,0,1,0
604,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.58694,106.76694,0,0,1
605,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.58694,106.76694,0,0,1
606,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.58694,106.76694,0,1,0
607,32,JAWA BARAT,3201,KABUPATEN BOGOR,-6.58694,106.76694,0,0,1
608,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,1,0,0
609,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,1,0
610,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,0,1
611,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,0,1
612,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-6.9683917,106.8090315,0,0,1
613,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,1,0,0
614,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,1,0
615,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,0,1
616,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,0,1
617,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,0,1
618,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,1,0,0
619,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,1,0
620,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,1,0
621,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,1,0,0
622,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,0,1
623,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,1,0,0
624,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,1,0
625,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,1,0
626,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,-7.0949,106.7155,0,1,0
627,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,1,0,0
628,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.938948,107.1293125,1,0,0
629,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,0,0,1
630,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,0,1,0
631,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,1,0,0
632,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,0,0,1
633,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,1,0,0
634,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,1,0,0
635,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,1,0,0
636,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,0,0,1
637,32,JAWA BARAT,3203,KABUPATEN CIANJUR,-6.7725,107.08306,0,0,1
638,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,1,0,0
639,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,0,1,0
640,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,0,1,0
641,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-7.0204477,107.5953049,0,1,0
642,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-7.1577765,107.5645765,0,0,1
643,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,1,0,0
644,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,0,1,0
645,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,0,0,1
646,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,0,1,0
647,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,0,1,0
648,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,0,0,1
649,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-3.3179,115.0348,0,0,1
650,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-7.037365,107.7201963,1,0,0
651,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-3.3179,115.0348,0,0,1
652,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,0,1,0
653,32,JAWA BARAT,3204,KABUPATEN BANDUNG,31.85247,35.93928,1,0,0
654,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-3.3179,115.0348,1,0,0
655,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,0,1,0
656,32,JAWA BARAT,3204,KABUPATEN BANDUNG,-6.99667,107.4975,0,0,1
657,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,1,0
658,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,1,0,0
659,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,0,1
660,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,1,0
661,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.1904802,107.8950761,0,0,1
662,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.2075154,107.900727,0,0,1
663,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,1,0
664,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.2184018,107.9099596,0,0,1
665,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.2253322,107.9065734,1,0,0
666,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,1,0
667,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,0,1
668,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,1,0
669,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,1,0
670,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.2036036,107.8901722,0,1,0
671,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.2036036,107.8901722,1,0,0
672,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.378928,107.7445906,0,0,1
673,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3020324,107.7982657,1,0,0
674,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,0,1
675,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,1,0,0
676,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,0,1
677,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,0,1
678,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.3869,107.7747,0,0,1
679,32,JAWA BARAT,3205,KABUPATEN GARUT,-7.4299003,107.5419139,0,0,1
680,32,JAWA BARAT,3205,KABUPATEN GARUT,31.85247,35.93928,1,0,0
681,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.4967,108.1693,1,0,0
682,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.6232355,108.1394522,1,0,0
683,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.6232355,108.1394522,0,0,1
684,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.6923233,108.0379742,0,1,0
685,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.737796,108.0183005,0,0,1
686,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.4967,108.1693,0,0,1
687,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.4967,108.1693,1,0,0
688,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.3611621,108.1101325,0,1,0
689,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.3506779,108.1123246,0,0,1
690,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.1843804,108.1496558,0,1,0
691,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,-7.3257,108.3534,0,1,0
692,32,JAWA BARAT,3207,KABUPATEN CIAMIS,31.85247,35.93928,0,1,0
693,32,JAWA BARAT,3207,KABUPATEN CIAMIS,-7.4759,108.5351,0,0,1
694,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9612279,108.4906765,0,0,1
695,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.8422069,108.4865316,1,0,0
696,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,1,0,0
697,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,0,1,0
698,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,0,1,0
699,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,1,0,0
700,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,0,0,1
701,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,0,1,0
702,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,1,0,0
703,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,0,1,0
704,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,1,0,0
705,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,-6.9975,108.5555,0,0,1
706,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7589009,108.4770614,0,1,0
707,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,0,1,0
708,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,1,0,0
709,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,0,0,1
710,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,0,0,1
711,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,0,0,1
712,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,1,0,0
713,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,0,0,1
714,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,0,1,0
715,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,0,0,1
716,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,0,1,0
717,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,0,0,1
718,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,1,0,0
719,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7396,108.5091,1,0,0
720,32,JAWA BARAT,3209,KABUPATEN CIREBON,-6.7585208,108.4831344,0,1,0
721,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,1,0
722,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,1,0,0
723,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,1,0,0
724,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,1,0,0
725,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,1,0,0
726,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,1,0
727,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,0,1
728,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,0,1
729,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,1,0,0
730,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,1,0,0
731,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-7.0021057,108.3285911,1,0,0
732,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,0,1
733,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,1,0,0
734,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,0,1
735,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,1,0
736,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,1,0,0
737,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-6.75889,108.24944,0,1,0
738,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.77667,107.97778,0,0,1
739,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.8773327,107.8331948,0,0,1
740,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.77667,107.97778,0,1,0
741,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.77667,107.97778,0,1,0
742,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.77667,107.97778,1,0,0
743,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.77667,107.97778,0,0,1
744,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.77667,107.97778,1,0,0
745,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.77667,107.97778,0,0,1
746,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.77667,107.97778,1,0,0
747,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,-6.77667,107.97778,0,1,0
748,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,0,0,1
749,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,1,0,0
750,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,0,1,0
751,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,0,1,0
752,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,0,1,0
753,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,0,1,0
754,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,1,0,0
755,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,0,1,0
756,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,0,1,0
757,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,1,0,0
758,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.44806,108.19194,0,0,1
759,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,31.85247,35.93928,0,1,0
760,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,-6.3414428,107.9569662,0,0,1
761,32,JAWA BARAT,3213,KABUPATEN SUBANG,31.85247,35.93928,0,1,0
762,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.7111,108.5596,0,1,0
763,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.50833,107.7025,1,0,0
764,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.50833,107.7025,1,0,0
765,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.50833,107.7025,0,1,0
766,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.5478406,107.7412079,0,1,0
767,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.7111,108.5596,0,1,0
768,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.7111,108.5596,0,0,1
769,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.7111,108.5596,0,1,0
770,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.50833,107.7025,0,0,1
771,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.50833,107.7025,0,0,1
772,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.317046,107.8215542,1,0,0
773,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.50833,107.7025,0,1,0
774,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.4556446,107.8129358,1,0,0
775,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.4292509,107.7846094,1,0,0
776,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.5467214,107.7767841,0,1,0
777,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.7111,108.5596,1,0,0
778,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.50833,107.7025,0,0,1
779,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.7111,108.5596,1,0,0
780,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.7111,108.5596,0,1,0
781,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.50833,107.7025,1,0,0
782,32,JAWA BARAT,3213,KABUPATEN SUBANG,-6.50833,107.7025,1,0,0
783,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.60056,107.42639,1,0,0
784,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.60056,107.42639,0,1,0
785,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.60056,107.42639,0,1,0
786,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.5307424,107.4366453,0,0,1
787,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.5638141,107.4326375,0,0,1
788,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.5715332,107.4621495,0,1,0
789,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.60056,107.42639,0,1,0
790,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.60056,107.42639,0,0,1
791,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.60056,107.42639,0,1,0
792,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,-6.60056,107.42639,1,0,0
793,32,JAWA BARAT,3215,KABUPATEN KARAWANG,-6.1577502,107.2855371,0,1,0
794,32,JAWA BARAT,3215,KABUPATEN KARAWANG,31.85247,35.93928,0,0,1
795,32,JAWA BARAT,3215,KABUPATEN KARAWANG,-6.26583,107.3725,0,0,1
796,32,JAWA BARAT,3215,KABUPATEN KARAWANG,-6.26583,107.3725,1,0,0
797,32,JAWA BARAT,3216,KABUPATEN BEKASI,-6.2930754,107.1495387,1,0,0
798,32,JAWA BARAT,3216,KABUPATEN BEKASI,-6.24667,107.10833,0,1,0
799,32,JAWA BARAT,3216,KABUPATEN BEKASI,-6.24667,107.10833,0,1,0
800,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,0,0,1
801,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,0,0,1
802,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,0,0,1
803,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,0,0,1
804,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,0,0,1
805,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.8135293,107.6213588,1,0,0
806,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,0,0,1
807,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,1,0,0
808,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,0,1,0
809,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,0,1,0
810,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,-6.83333,107.48333,1,0,0
811,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,-7.6673,108.64037,1,0,0
812,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,-7.7269583,108.4863565,1,0,0
813,32,JAWA BARAT,3271,KOTA BOGOR,-6.6112364,106.8060726,1,0,0
814,32,JAWA BARAT,3271,KOTA BOGOR,-6.6253309,106.815439,0,1,0
815,32,JAWA BARAT,3271,KOTA BOGOR,-6.6137324,106.8031967,0,0,1
816,32,JAWA BARAT,3271,KOTA BOGOR,-6.59444,106.78917,0,0,1
817,32,JAWA BARAT,3271,KOTA BOGOR,-6.59444,106.78917,0,0,1
818,32,JAWA BARAT,3271,KOTA BOGOR,-6.59444,106.78917,1,0,0
819,32,JAWA BARAT,3271,KOTA BOGOR,-6.5718666,106.7974308,0,1,0
820,32,JAWA BARAT,3271,KOTA BOGOR,-6.5671602,106.8027136,0,0,1
821,32,JAWA BARAT,3271,KOTA BOGOR,-6.59444,106.78917,1,0,0
822,32,JAWA BARAT,3272,KOTA SUKABUMI,-7.36996,108.53209,0,0,1
823,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.9374174,106.9315323,1,0,0
824,32,JAWA BARAT,3272,KOTA SUKABUMI,-7.36996,108.53209,1,0,0
825,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.961835,106.9436067,0,1,0
826,32,JAWA BARAT,3272,KOTA SUKABUMI,-7.36996,108.53209,0,1,0
827,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.945611,106.9517147,1,0,0
828,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.9591667,106.9442819,1,0,0
829,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.91806,106.92667,1,0,0
830,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.91806,106.92667,0,0,1
831,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.9438741,106.9102962,0,0,1
832,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.9254991,106.9032386,0,0,1
833,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.91806,106.92667,0,0,1
834,32,JAWA BARAT,3272,KOTA SUKABUMI,-6.91806,106.92667,1,0,0
835,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,1,0,0
836,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,1,0,0
837,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,0,1,0
838,32,JAWA BARAT,3273,KOTA BANDUNG,-7.36996,108.53209,0,1,0
839,32,JAWA BARAT,3273,KOTA BANDUNG,-6.8754599,107.5960721,0,1,0
840,32,JAWA BARAT,3273,KOTA BANDUNG,-6.8830292,107.6009164,0,0,1
841,32,JAWA BARAT,3273,KOTA BANDUNG,-6.8782807,107.5970239,1,0,0
842,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,0,1,0
843,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,0,0,1
844,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,0,0,1
845,32,JAWA BARAT,3273,KOTA BANDUNG,25.18254,75.83907,0,0,1
846,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,0,1,0
847,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,1,0,0
848,32,JAWA BARAT,3273,KOTA BANDUNG,25.18254,75.83907,0,0,1
849,32,JAWA BARAT,3273,KOTA BANDUNG,-6.9329583,107.5902037,0,0,1
850,32,JAWA BARAT,3273,KOTA BANDUNG,-6.9379176,107.616504,1,0,0
851,32,JAWA BARAT,3273,KOTA BANDUNG,-6.935593,107.6242563,1,0,0
852,32,JAWA BARAT,3273,KOTA BANDUNG,-6.9202216,107.6310306,0,1,0
853,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,0,1,0
854,32,JAWA BARAT,3273,KOTA BANDUNG,-6.9119357,107.6334055,0,1,0
855,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,1,0,0
856,32,JAWA BARAT,3273,KOTA BANDUNG,-6.9019379,107.6169888,0,1,0
857,32,JAWA BARAT,3273,KOTA BANDUNG,-6.9036628,107.6194927,0,1,0
858,32,JAWA BARAT,3273,KOTA BANDUNG,-6.9038717,107.6207081,0,1,0
859,32,JAWA BARAT,3273,KOTA BANDUNG,-6.9060381,107.6284776,0,0,1
860,32,JAWA BARAT,3273,KOTA BANDUNG,-6.8999821,107.6156159,1,0,0
861,32,JAWA BARAT,3273,KOTA BANDUNG,-7.36996,108.53209,1,0,0
862,32,JAWA BARAT,3273,KOTA BANDUNG,-6.9005593,107.6193893,0,0,1
863,32,JAWA BARAT,3273,KOTA BANDUNG,-6.90389,107.61861,0,0,1
864,32,JAWA BARAT,3274,KOTA CIREBON,-6.7063,108.557,0,0,1
865,32,JAWA BARAT,3274,KOTA CIREBON,-6.7239976,108.5706584,0,1,0
866,32,JAWA BARAT,3274,KOTA CIREBON,-6.7272975,108.5754921,0,1,0
867,32,JAWA BARAT,3274,KOTA CIREBON,-6.7241801,108.5672253,1,0,0
868,32,JAWA BARAT,3274,KOTA CIREBON,-6.7248399,108.5623537,1,0,0
869,32,JAWA BARAT,3274,KOTA CIREBON,-6.7329856,108.5540169,0,0,1
870,32,JAWA BARAT,3274,KOTA CIREBON,-6.7472936,108.5347001,0,1,0
871,32,JAWA BARAT,3275,KOTA BEKASI,-6.2462627,107.0029145,0,1,0
872,32,JAWA BARAT,3275,KOTA BEKASI,-6.2744519,106.9922939,0,0,1
873,32,JAWA BARAT,3275,KOTA BEKASI,-6.2478972,107.0196551,0,1,0
874,32,JAWA BARAT,3275,KOTA BEKASI,-6.2291558,107.0043242,0,0,1
875,32,JAWA BARAT,3276,KOTA DEPOK,-6.3984518,106.8200296,1,0,0
876,32,JAWA BARAT,3276,KOTA DEPOK,-6.394992,106.8231807,0,1,0
877,32,JAWA BARAT,3276,KOTA DEPOK,-6.4001548,106.8258348,0,1,0
878,32,JAWA BARAT,3276,KOTA DEPOK,-6.4037182,106.8374106,1,0,0
879,32,JAWA BARAT,3276,KOTA DEPOK,25.18254,75.83907,0,0,1
880,32,JAWA BARAT,3277,KOTA CIMAHI,-6.8833569,107.5406354,0,0,1
881,32,JAWA BARAT,3277,KOTA CIMAHI,-6.9012485,107.5356529,0,1,0
882,32,JAWA BARAT,3277,KOTA CIMAHI,-6.87222,107.5425,1,0,0
883,32,JAWA BARAT,3277,KOTA CIMAHI,-6.865152,107.5435767,1,0,0
884,32,JAWA BARAT,3278,KOTA TASIKMALAYA,-7.351279,108.2599335,0,1,0
