kode_kota,kota,kode_kecamatan,kecamatan,id_choropleth,lat,long,tanggal,count_baik,count_rusak_sedang,count_rusak_parah,total_record,prop_baik,prop_rusak_sedang,prop_rusak_parah,maj_baik,maj_rusak_sedang,maj_rusak_parah,label_majority
3207,KABUPATEN CIAMIS,3207260,JATINAGARA,3207260,-7.4759,108.5351,2020-01-01,5,1,0,6,0.8333333333333334,0.16666666666666666,0.0,1,0,0,BAIK
3207,KABUPATEN CIAMIS,3207260,JATINAGARA,3207260,-7.4759,108.5351,2021-01-01,5,1,0,6,0.8333333333333334,0.16666666666666666,0.0,1,0,0,BAIK
3207,KABUPATEN CIAMIS,3207270,PANAWANGAN,3207270,-7.4759,108.5351,2019-01-01,3,15,0,18,0.16666666666666666,0.8333333333333334,0.0,0,1,0,RUSAK SEDANG
3207,KABUPATEN CIAMIS,3207270,PANAWANGAN,3207270,-7.4759,108.5351,2020-01-01,3,15,0,18,0.16666666666666666,0.8333333333333334,0.0,0,1,0,RUSAK SEDANG
3207,KABUPATEN CIAMIS,3207270,PANAWANGAN,3207270,-7.4759,108.5351,2021-01-01,4,13,1,18,0.2222222222222222,0.7222222222222222,0.05555555555555555,0,1,0,RUSAK SEDANG
3207,KABUPATEN CIAMIS,3207280,KAWALI,3207280,-7.1868663,108.3695584,2019-01-01,8,3,0,11,0.7272727272727273,0.2727272727272727,0.0,1,0,0,BAIK
3207,KABUPATEN CIAMIS,3207280,KAWALI,3207280,-7.1868663,108.3695584,2020-01-01,7,4,0,11,0.6363636363636364,0.36363636363636365,0.0,1,0,0,BAIK
3207,KABUPATEN CIAMIS,3207280,KAWALI,3207280,-7.1868663,108.3695584,2021-01-01,7,4,0,11,0.6363636363636364,0.36363636363636365,0.0,1,0,0,BAIK
3207,KABUPATEN CIAMIS,3207281,LUMBUNG,3207281,-7.4759,108.5351,2019-01-01,7,1,0,8,0.875,0.125,0.0,1,0,0,BAIK
3207,KABUPATEN CIAMIS,3207281,LUMBUNG,3207281,-7.4759,108.5351,2020-01-01,7,1,0,8,0.875,0.125,0.0,1,0,0,BAIK
3207,KABUPATEN CIAMIS,3207281,LUMBUNG,3207281,-7.4759,108.5351,2021-01-01,7,1,0,8,0.875,0.125,0.0,1,0,0,BAIK
3207,KABUPATEN CIAMIS,3207290,PANJALU,3207290,-7.4759,108.5351,2019-01-01,5,3,0,8,0.625,0.375,0.0,1,0,0,BAIK
3207,KABUPATEN CIAMIS,3207290,PANJALU,3207290,-7.4759,108.5351,2020-01-01,4,4,0,8,0.5,0.5,0.0,1,0,0,BAIK
3207,KABUPATEN CIAMIS,3207290,PANJALU,3207290,-7.4759,108.5351,2021-01-01,3,5,0,8,0.375,0.625,0.0,0,1,0,RUSAK SEDANG
3207,KABUPATEN CIAMIS,3207291,SUKAMANTRI,3207291,-7.4759,108.5351,2019-01-01,3,1,1,5,0.6,0.2,0.2,1,0,0,BAIK
3207,KABUPATEN CIAMIS,3207291,SUKAMANTRI,3207291,-7.4759,108.5351,2020-01-01,5,0,0,5,1.0,0.0,0.0,1,0,0,BAIK
3207,KABUPATEN CIAMIS,3207291,SUKAMANTRI,3207291,-7.4759,108.5351,2021-01-01,5,0,0,5,1.0,0.0,0.0,1,0,0,BAIK
3207,KABUPATEN CIAMIS,3207300,PANUMBANGAN,3207300,-7.4759,108.5351,2019-01-01,4,9,1,14,0.2857142857142857,0.6428571428571429,0.07142857142857142,0,1,0,RUSAK SEDANG
3207,KABUPATEN CIAMIS,3207300,PANUMBANGAN,3207300,-7.4759,108.5351,2020-01-01,8,5,1,14,0.5714285714285714,0.35714285714285715,0.07142857142857142,1,0,0,BAIK
3207,KABUPATEN CIAMIS,3207300,PANUMBANGAN,3207300,-7.4759,108.5351,2021-01-01,8,5,1,14,0.5714285714285714,0.35714285714285715,0.07142857142857142,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208010,DARMA,3208010,-7.0059432,108.4039174,2019-01-01,10,8,1,19,0.5263157894736842,0.42105263157894735,0.05263157894736842,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208010,DARMA,3208010,-7.0059432,108.4039174,2020-01-01,11,8,0,19,0.5789473684210527,0.42105263157894735,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208010,DARMA,3208010,-7.0059432,108.4039174,2021-01-01,11,8,0,19,0.5789473684210527,0.42105263157894735,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208020,KADUGEDE,3208020,-6.9996539,108.4568569,2019-01-01,11,1,0,12,0.9166666666666666,0.08333333333333333,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208020,KADUGEDE,3208020,-6.9996539,108.4568569,2020-01-01,10,2,0,12,0.8333333333333334,0.16666666666666666,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208020,KADUGEDE,3208020,-6.9996539,108.4568569,2021-01-01,10,2,0,12,0.8333333333333334,0.16666666666666666,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208021,NUSAHERANG,3208021,-6.9975,108.5555,2019-01-01,5,3,0,8,0.625,0.375,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208021,NUSAHERANG,3208021,-6.9975,108.5555,2020-01-01,5,3,0,8,0.625,0.375,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208021,NUSAHERANG,3208021,-6.9975,108.5555,2021-01-01,6,2,0,8,0.75,0.25,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208030,CINIRU,3208030,-6.9975,108.5555,2019-01-01,1,3,5,9,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,0,1,RUSAK PARAH
3208,KABUPATEN KUNINGAN,3208030,CINIRU,3208030,-6.9975,108.5555,2020-01-01,2,5,2,9,0.2222222222222222,0.5555555555555556,0.2222222222222222,0,1,0,RUSAK SEDANG
3208,KABUPATEN KUNINGAN,3208030,CINIRU,3208030,-6.9975,108.5555,2021-01-01,1,7,1,9,0.1111111111111111,0.7777777777777778,0.1111111111111111,0,1,0,RUSAK SEDANG
3208,KABUPATEN KUNINGAN,3208031,HANTARA,3208031,-6.9975,108.5555,2019-01-01,8,0,0,8,1.0,0.0,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208031,HANTARA,3208031,-6.9975,108.5555,2020-01-01,8,0,0,8,1.0,0.0,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208031,HANTARA,3208031,-6.9975,108.5555,2021-01-01,6,2,0,8,0.75,0.25,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208040,SELAJAMBE,3208040,-6.9975,108.5555,2019-01-01,3,3,1,7,0.42857142857142855,0.42857142857142855,0.14285714285714285,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208040,SELAJAMBE,3208040,-6.9975,108.5555,2020-01-01,3,4,0,7,0.42857142857142855,0.5714285714285714,0.0,0,1,0,RUSAK SEDANG
3208,KABUPATEN KUNINGAN,3208040,SELAJAMBE,3208040,-6.9975,108.5555,2021-01-01,3,4,0,7,0.42857142857142855,0.5714285714285714,0.0,0,1,0,RUSAK SEDANG
3208,KABUPATEN KUNINGAN,3208050,SUBANG,3208050,-6.9975,108.5555,2019-01-01,2,5,0,7,0.2857142857142857,0.7142857142857143,0.0,0,1,0,RUSAK SEDANG
3208,KABUPATEN KUNINGAN,3208050,SUBANG,3208050,-6.9975,108.5555,2020-01-01,3,4,0,7,0.42857142857142855,0.5714285714285714,0.0,0,1,0,RUSAK SEDANG
3208,KABUPATEN KUNINGAN,3208050,SUBANG,3208050,-6.9975,108.5555,2021-01-01,4,3,0,7,0.5714285714285714,0.42857142857142855,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208051,CILEBAK,3208051,-6.9975,108.5555,2019-01-01,5,1,1,7,0.7142857142857143,0.14285714285714285,0.14285714285714285,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208051,CILEBAK,3208051,-6.9975,108.5555,2020-01-01,6,1,0,7,0.8571428571428571,0.14285714285714285,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208051,CILEBAK,3208051,-6.9975,108.5555,2021-01-01,6,1,0,7,0.8571428571428571,0.14285714285714285,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208060,CIWARU,3208060,-6.9975,108.5555,2019-01-01,4,7,1,12,0.3333333333333333,0.5833333333333334,0.08333333333333333,0,1,0,RUSAK SEDANG
3208,KABUPATEN KUNINGAN,3208060,CIWARU,3208060,-6.9975,108.5555,2020-01-01,9,3,0,12,0.75,0.25,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208060,CIWARU,3208060,-6.9975,108.5555,2021-01-01,9,3,0,12,0.75,0.25,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208061,KARANG KANCANA,3208061,-6.9975,108.5555,2019-01-01,5,4,0,9,0.5555555555555556,0.4444444444444444,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208061,KARANG KANCANA,3208061,-6.9975,108.5555,2020-01-01,7,2,0,9,0.7777777777777778,0.2222222222222222,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208061,KARANG KANCANA,3208061,-6.9975,108.5555,2021-01-01,7,2,0,9,0.7777777777777778,0.2222222222222222,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208070,CIBINGBIN,3208070,-6.9975,108.5555,2019-01-01,3,6,1,10,0.3,0.6,0.1,0,1,0,RUSAK SEDANG
3208,KABUPATEN KUNINGAN,3208070,CIBINGBIN,3208070,-6.9975,108.5555,2020-01-01,6,4,0,10,0.6,0.4,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208070,CIBINGBIN,3208070,-6.9975,108.5555,2021-01-01,6,4,0,10,0.6,0.4,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208071,CIBEUREUM,3208071,-6.9975,108.5555,2019-01-01,5,3,0,8,0.625,0.375,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208071,CIBEUREUM,3208071,-6.9975,108.5555,2020-01-01,6,2,0,8,0.75,0.25,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208071,CIBEUREUM,3208071,-6.9975,108.5555,2021-01-01,6,2,0,8,0.75,0.25,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208080,LURAGUNG,3208080,-6.9975,108.5555,2019-01-01,14,2,0,16,0.875,0.125,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208080,LURAGUNG,3208080,-6.9975,108.5555,2020-01-01,14,2,0,16,0.875,0.125,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208080,LURAGUNG,3208080,-6.9975,108.5555,2021-01-01,14,2,0,16,0.875,0.125,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208081,CIMAHI,3208081,-6.9975,108.5555,2019-01-01,8,2,0,10,0.8,0.2,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208081,CIMAHI,3208081,-6.9975,108.5555,2020-01-01,10,0,0,10,1.0,0.0,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208081,CIMAHI,3208081,-6.9975,108.5555,2021-01-01,10,0,0,10,1.0,0.0,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208090,CIDAHU,3208090,-6.9975,108.5555,2019-01-01,7,5,0,12,0.5833333333333334,0.4166666666666667,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208090,CIDAHU,3208090,-6.9975,108.5555,2020-01-01,6,6,0,12,0.5,0.5,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208090,CIDAHU,3208090,-6.9975,108.5555,2021-01-01,9,3,0,12,0.75,0.25,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208091,KALIMANGGIS,3208091,-6.9975,108.5555,2019-01-01,0,4,2,6,0.0,0.6666666666666666,0.3333333333333333,0,1,0,RUSAK SEDANG
3208,KABUPATEN KUNINGAN,3208091,KALIMANGGIS,3208091,-6.9975,108.5555,2020-01-01,0,5,1,6,0.0,0.8333333333333334,0.16666666666666666,0,1,0,RUSAK SEDANG
3208,KABUPATEN KUNINGAN,3208091,KALIMANGGIS,3208091,-6.9975,108.5555,2021-01-01,2,3,1,6,0.3333333333333333,0.5,0.16666666666666666,0,1,0,RUSAK SEDANG
3208,KABUPATEN KUNINGAN,3208100,CIAWIGEBANG,3208100,-6.9975,108.5555,2019-01-01,7,17,0,24,0.2916666666666667,0.7083333333333334,0.0,0,1,0,RUSAK SEDANG
3208,KABUPATEN KUNINGAN,3208100,CIAWIGEBANG,3208100,-6.9975,108.5555,2020-01-01,12,12,0,24,0.5,0.5,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208100,CIAWIGEBANG,3208100,-6.9975,108.5555,2021-01-01,15,9,0,24,0.625,0.375,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208101,CIPICUNG,3208101,-6.9975,108.5555,2019-01-01,3,5,2,10,0.3,0.5,0.2,0,1,0,RUSAK SEDANG
3208,KABUPATEN KUNINGAN,3208101,CIPICUNG,3208101,-6.9975,108.5555,2020-01-01,7,3,0,10,0.7,0.3,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208101,CIPICUNG,3208101,-6.9975,108.5555,2021-01-01,9,1,0,10,0.9,0.1,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208110,LEBAKWANGI,3208110,-6.9975,108.5555,2019-01-01,12,0,1,13,0.9230769230769231,0.0,0.07692307692307693,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208110,LEBAKWANGI,3208110,-6.9975,108.5555,2020-01-01,12,1,0,13,0.9230769230769231,0.07692307692307693,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208110,LEBAKWANGI,3208110,-6.9975,108.5555,2021-01-01,12,1,0,13,0.9230769230769231,0.07692307692307693,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208111,MALEBER,3208111,-6.9975,108.5555,2019-01-01,11,2,3,16,0.6875,0.125,0.1875,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208111,MALEBER,3208111,-6.9975,108.5555,2020-01-01,11,4,1,16,0.6875,0.25,0.0625,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208111,MALEBER,3208111,-6.9975,108.5555,2021-01-01,11,4,1,16,0.6875,0.25,0.0625,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208120,GARAWANGI,3208120,-6.9975,108.5555,2019-01-01,14,1,2,17,0.8235294117647058,0.058823529411764705,0.11764705882352941,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208120,GARAWANGI,3208120,-6.9975,108.5555,2020-01-01,14,2,1,17,0.8235294117647058,0.11764705882352941,0.058823529411764705,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208120,GARAWANGI,3208120,-6.9975,108.5555,2021-01-01,16,0,1,17,0.9411764705882353,0.0,0.058823529411764705,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208121,SINDANG AGUNG,3208121,-6.9975,108.5555,2019-01-01,5,7,0,12,0.4166666666666667,0.5833333333333334,0.0,0,1,0,RUSAK SEDANG
3208,KABUPATEN KUNINGAN,3208121,SINDANG AGUNG,3208121,-6.9975,108.5555,2020-01-01,6,6,0,12,0.5,0.5,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208121,SINDANG AGUNG,3208121,-6.9975,108.5555,2021-01-01,7,5,0,12,0.5833333333333334,0.4166666666666667,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208130,KUNINGAN,3208130,-6.9821453,108.4768043,2019-01-01,6,0,0,6,1.0,0.0,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208130,KUNINGAN,3208130,-6.9821453,108.4768043,2020-01-01,5,1,0,6,0.8333333333333334,0.16666666666666666,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208130,KUNINGAN,3208130,-6.9821453,108.4768043,2021-01-01,5,1,0,6,0.8333333333333334,0.16666666666666666,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208140,CIGUGUR,3208140,-6.9975,108.5555,2019-01-01,1,4,0,5,0.2,0.8,0.0,0,1,0,RUSAK SEDANG
3208,KABUPATEN KUNINGAN,3208140,CIGUGUR,3208140,-6.9975,108.5555,2020-01-01,1,4,0,5,0.2,0.8,0.0,0,1,0,RUSAK SEDANG
3208,KABUPATEN KUNINGAN,3208140,CIGUGUR,3208140,-6.9975,108.5555,2021-01-01,1,4,0,5,0.2,0.8,0.0,0,1,0,RUSAK SEDANG
3208,KABUPATEN KUNINGAN,3208150,KRAMATMULYA,3208150,-6.9975,108.5555,2019-01-01,6,8,0,14,0.42857142857142855,0.5714285714285714,0.0,0,1,0,RUSAK SEDANG
3208,KABUPATEN KUNINGAN,3208150,KRAMATMULYA,3208150,-6.9975,108.5555,2020-01-01,7,7,0,14,0.5,0.5,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208150,KRAMATMULYA,3208150,-6.9975,108.5555,2021-01-01,8,6,0,14,0.5714285714285714,0.42857142857142855,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208160,JALAKSANA,3208160,-6.9975,108.5555,2019-01-01,14,1,0,15,0.9333333333333333,0.06666666666666667,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208160,JALAKSANA,3208160,-6.9975,108.5555,2020-01-01,14,1,0,15,0.9333333333333333,0.06666666666666667,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208160,JALAKSANA,3208160,-6.9975,108.5555,2021-01-01,15,0,0,15,1.0,0.0,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208161,JAPARA,3208161,-6.9975,108.5555,2019-01-01,7,3,0,10,0.7,0.3,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208161,JAPARA,3208161,-6.9975,108.5555,2020-01-01,8,2,0,10,0.8,0.2,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208161,JAPARA,3208161,-6.9975,108.5555,2021-01-01,9,1,0,10,0.9,0.1,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208170,CILIMUS,3208170,-6.9975,108.5555,2019-01-01,6,7,0,13,0.46153846153846156,0.5384615384615384,0.0,0,1,0,RUSAK SEDANG
3208,KABUPATEN KUNINGAN,3208170,CILIMUS,3208170,-6.9975,108.5555,2020-01-01,6,7,0,13,0.46153846153846156,0.5384615384615384,0.0,0,1,0,RUSAK SEDANG
3208,KABUPATEN KUNINGAN,3208170,CILIMUS,3208170,-6.9975,108.5555,2021-01-01,7,6,0,13,0.5384615384615384,0.46153846153846156,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208171,CIGANDAMEKAR,3208171,-6.9975,108.5555,2019-01-01,9,2,0,11,0.8181818181818182,0.18181818181818182,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208171,CIGANDAMEKAR,3208171,-6.9975,108.5555,2020-01-01,9,2,0,11,0.8181818181818182,0.18181818181818182,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208171,CIGANDAMEKAR,3208171,-6.9975,108.5555,2021-01-01,9,2,0,11,0.8181818181818182,0.18181818181818182,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208180,MANDIRANCAN,3208180,-6.9975,108.5555,2019-01-01,8,2,2,12,0.6666666666666666,0.16666666666666666,0.16666666666666666,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208180,MANDIRANCAN,3208180,-6.9975,108.5555,2020-01-01,7,3,2,12,0.5833333333333334,0.25,0.16666666666666666,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208180,MANDIRANCAN,3208180,-6.9975,108.5555,2021-01-01,11,1,0,12,0.9166666666666666,0.08333333333333333,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208181,PANCALANG,3208181,-6.9975,108.5555,2019-01-01,8,4,1,13,0.6153846153846154,0.3076923076923077,0.07692307692307693,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208181,PANCALANG,3208181,-6.9975,108.5555,2020-01-01,8,5,0,13,0.6153846153846154,0.38461538461538464,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208181,PANCALANG,3208181,-6.9975,108.5555,2021-01-01,8,5,0,13,0.6153846153846154,0.38461538461538464,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208190,PASAWAHAN,3208190,-6.9975,108.5555,2019-01-01,9,1,0,10,0.9,0.1,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208190,PASAWAHAN,3208190,-6.9975,108.5555,2020-01-01,7,3,0,10,0.7,0.3,0.0,1,0,0,BAIK
3208,KABUPATEN KUNINGAN,3208190,PASAWAHAN,3208190,-6.9975,108.5555,2021-01-01,7,3,0,10,0.7,0.3,0.0,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209010,WALED,3209010,-6.7396,108.5091,2019-01-01,1,10,1,12,0.08333333333333333,0.8333333333333334,0.08333333333333333,0,1,0,RUSAK SEDANG
3209,KABUPATEN CIREBON,3209010,WALED,3209010,-6.7396,108.5091,2020-01-01,1,10,1,12,0.08333333333333333,0.8333333333333334,0.08333333333333333,0,1,0,RUSAK SEDANG
3209,KABUPATEN CIREBON,3209010,WALED,3209010,-6.7396,108.5091,2021-01-01,3,9,0,12,0.25,0.75,0.0,0,1,0,RUSAK SEDANG
3209,KABUPATEN CIREBON,3209011,PASALEMAN,3209011,-6.7396,108.5091,2019-01-01,6,1,0,7,0.8571428571428571,0.14285714285714285,0.0,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209011,PASALEMAN,3209011,-6.7396,108.5091,2020-01-01,4,3,0,7,0.5714285714285714,0.42857142857142855,0.0,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209011,PASALEMAN,3209011,-6.7396,108.5091,2021-01-01,4,3,0,7,0.5714285714285714,0.42857142857142855,0.0,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209020,CILEDUG,3209020,-6.7396,108.5091,2019-01-01,8,2,0,10,0.8,0.2,0.0,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209020,CILEDUG,3209020,-6.7396,108.5091,2020-01-01,9,1,0,10,0.9,0.1,0.0,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209020,CILEDUG,3209020,-6.7396,108.5091,2021-01-01,9,1,0,10,0.9,0.1,0.0,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209021,PABUARAN,3209021,-6.7396,108.5091,2019-01-01,4,3,0,7,0.5714285714285714,0.42857142857142855,0.0,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209021,PABUARAN,3209021,-6.7396,108.5091,2020-01-01,4,3,0,7,0.5714285714285714,0.42857142857142855,0.0,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209021,PABUARAN,3209021,-6.7396,108.5091,2021-01-01,4,3,0,7,0.5714285714285714,0.42857142857142855,0.0,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209030,LOSARI,3209030,-6.7396,108.5091,2019-01-01,6,2,2,10,0.6,0.2,0.2,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209030,LOSARI,3209030,-6.7396,108.5091,2020-01-01,6,2,2,10,0.6,0.2,0.2,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209030,LOSARI,3209030,-6.7396,108.5091,2021-01-01,4,4,2,10,0.4,0.4,0.2,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209031,PABEDILAN,3209031,-6.7396,108.5091,2019-01-01,9,4,0,13,0.6923076923076923,0.3076923076923077,0.0,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209031,PABEDILAN,3209031,-6.7396,108.5091,2020-01-01,9,4,0,13,0.6923076923076923,0.3076923076923077,0.0,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209031,PABEDILAN,3209031,-6.7396,108.5091,2021-01-01,8,5,0,13,0.6153846153846154,0.38461538461538464,0.0,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209040,BABAKAN,3209040,-6.7396,108.5091,2019-01-01,11,3,0,14,0.7857142857142857,0.21428571428571427,0.0,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209040,BABAKAN,3209040,-6.7396,108.5091,2020-01-01,12,2,0,14,0.8571428571428571,0.14285714285714285,0.0,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209040,BABAKAN,3209040,-6.7396,108.5091,2021-01-01,13,1,0,14,0.9285714285714286,0.07142857142857142,0.0,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209041,GEBANG,3209041,-6.7396,108.5091,2019-01-01,9,3,1,13,0.6923076923076923,0.23076923076923078,0.07692307692307693,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209041,GEBANG,3209041,-6.7396,108.5091,2020-01-01,12,1,0,13,0.9230769230769231,0.07692307692307693,0.0,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209041,GEBANG,3209041,-6.7396,108.5091,2021-01-01,12,1,0,13,0.9230769230769231,0.07692307692307693,0.0,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209050,KARANGSEMBUNG,3209050,-6.7396,108.5091,2019-01-01,3,5,0,8,0.375,0.625,0.0,0,1,0,RUSAK SEDANG
3209,KABUPATEN CIREBON,3209050,KARANGSEMBUNG,3209050,-6.7396,108.5091,2020-01-01,3,5,0,8,0.375,0.625,0.0,0,1,0,RUSAK SEDANG
3209,KABUPATEN CIREBON,3209050,KARANGSEMBUNG,3209050,-6.7396,108.5091,2021-01-01,3,5,0,8,0.375,0.625,0.0,0,1,0,RUSAK SEDANG
3209,KABUPATEN CIREBON,3209051,KARANGWARENG,3209051,-6.7396,108.5091,2019-01-01,5,4,0,9,0.5555555555555556,0.4444444444444444,0.0,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209051,KARANGWARENG,3209051,-6.7396,108.5091,2020-01-01,5,4,0,9,0.5555555555555556,0.4444444444444444,0.0,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209051,KARANGWARENG,3209051,-6.7396,108.5091,2021-01-01,4,5,0,9,0.4444444444444444,0.5555555555555556,0.0,0,1,0,RUSAK SEDANG
3209,KABUPATEN CIREBON,3209060,LEMAHABANG,3209060,-6.8293887,108.6271681,2019-01-01,12,1,0,13,0.9230769230769231,0.07692307692307693,0.0,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209060,LEMAHABANG,3209060,-6.8293887,108.6271681,2020-01-01,12,1,0,13,0.9230769230769231,0.07692307692307693,0.0,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209060,LEMAHABANG,3209060,-6.8293887,108.6271681,2021-01-01,12,1,0,13,0.9230769230769231,0.07692307692307693,0.0,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209061,SUSUKAN LEBAK,3209061,-6.7396,108.5091,2019-01-01,11,2,0,13,0.8461538461538461,0.15384615384615385,0.0,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209061,SUSUKAN LEBAK,3209061,-6.7396,108.5091,2020-01-01,11,2,0,13,0.8461538461538461,0.15384615384615385,0.0,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209061,SUSUKAN LEBAK,3209061,-6.7396,108.5091,2021-01-01,9,3,1,13,0.6923076923076923,0.23076923076923078,0.07692307692307693,1,0,0,BAIK
3209,KABUPATEN CIREBON,3209070,SEDONG,3209070,-6.8615464,108.5805317,2019-01-01,10,0,0,10,1.0,0.0,0.0,1,0,0,BAIK
